HOST_ID,HOST_ACCEPTANCE_RATE,HOST_LISTINGS_COUNT,HOST_TOTAL_LISTINGS_COUNT,LATITUDE,LONGITUDE,ACCOMMODATES,BATHROOMS,BEDROOMS,BEDS,SQUARE_FEET,GUESTS_INCLUDED,MINIMUM_NIGHTS,MAXIMUM_NIGHTS,MINIMUM_MINIMUM_NIGHTS,MAXIMUM_MINIMUM_NIGHTS,MINIMUM_MAXIMUM_NIGHTS,MAXIMUM_MAXIMUM_NIGHTS,MINIMUM_NIGHTS_AVG_NTM,MAXIMUM_NIGHTS_AVG_NTM,AVAILABILITY_30,AVAILABILITY_60,AVAILABILITY_90,AVAILABILITY_365,NUMBER_OF_REVIEWS,NUMBER_OF_REVIEWS_LTM,REVIEW_SCORES_RATING,REVIEW_SCORES_ACCURACY,REVIEW_SCORES_CLEANLINESS,REVIEW_SCORES_CHECKIN,REVIEW_SCORES_COMMUNICATION,REVIEW_SCORES_LOCATION,REVIEW_SCORES_VALUE,REVIEWS_PER_MONTH,HOST_RESPONSE_TIME,HOST_RESPONSE_RATE,HOST_IS_SUPERHOST,HOST_HAS_PROFILE_PIC,HOST_IDENTITY_VERIFIED,PROPERTY_TYPE,ROOM_TYPE,BED_TYPE,AMENITIES,PRICE,WEEKLY_PRICE,MONTHLY_PRICE,SECURITY_DEPOSIT,CLEANING_FEE,EXTRA_PEOPLE,FIRST_REVIEW,LAST_REVIEW,INSTANT_BOOKABLE,IS_BUSINESS_TRAVEL_READY,CANCELLATION_POLICY
149617117,,7.0,7.0,42.32917,-71.09288,24,4.0,7.0,13.0,,1,91,1125,91,91,1125,1125,91.0,1125.0,7,8,8,8,42,23,93.0,9.0,10.0,10.0,10.0,9.0,9.0,1.62,within an hour,100%,f,t,f,Condominium,Entire home/apt,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free street parking"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",""Room-darkening shades"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",Oven,Stove}","$1,170.00",,,$500.00,$240.00,$0.00,2017-10-16,2019-11-05,f,f,strict_14_with_grace_period
117861820,,4.0,4.0,42.35838,-71.14205,6,1.0,3.0,3.0,,5,1,14,1,1,1,14,1.0,14.0,0,0,0,0,182,88,98.0,9.0,10.0,10.0,9.0,9.0,9.0,6.83,within an hour,88%,t,t,t,Apartment,Entire home/apt,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Pets live on this property"",Dog(s),""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private entrance"",""Hot water"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony""}",$399.00,,,$300.00,$100.00,$0.00,2017-09-26,2019-11-30,f,f,moderate
149617117,,7.0,7.0,42.32948,-71.0937,14,3.0,4.0,9.0,,1,91,1125,91,91,1125,1125,91.0,1125.0,14,14,14,15,75,40,94.0,10.0,9.0,10.0,10.0,9.0,9.0,2.8,within an hour,100%,f,t,f,Apartment,Entire home/apt,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free street parking"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Bed linens"",Microwave,""Coffee maker""}",$740.00,,,$500.00,$140.00,$0.00,2017-09-23,2019-11-10,f,f,strict_14_with_grace_period
130680380,,2.0,2.0,42.34935,-71.0944,7,1.0,2.0,3.0,,4,28,1125,28,28,1125,1125,28.0,1125.0,2,32,62,242,102,56,92.0,9.0,9.0,10.0,10.0,10.0,9.0,3.84,within an hour,100%,f,t,f,Apartment,Entire home/apt,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Hot water"",""Bed linens"",""Long term stays allowed""}",$400.00,,,$300.00,$125.00,$15.00,2017-09-29,2019-11-17,t,f,strict_14_with_grace_period
12521814,,10.0,10.0,42.31608,-71.10865,1,1.0,1.0,1.0,,1,91,365,91,91,365,365,91.0,365.0,3,33,63,63,27,14,93.0,10.0,9.0,10.0,10.0,10.0,9.0,1.01,within an hour,100%,f,t,t,Apartment,Private room,Real Bed,"{TV,Wifi,Kitchen,""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Hot water"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony""}",$80.00,,,,$10.00,$10.00,2017-09-26,2019-09-29,f,f,strict_14_with_grace_period
56772906,,1.0,1.0,42.33249,-71.04013,3,1.0,1.0,2.0,,2,2,1125,2,2,1125,1125,2.0,1125.0,0,0,0,0,78,29,98.0,10.0,10.0,10.0,10.0,10.0,9.0,2.98,within a few hours,100%,t,t,t,Apartment,Entire home/apt,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free street parking"",Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private living room"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony""}",$200.00,,,$300.00,$50.00,$50.00,2017-10-11,2019-11-11,f,f,moderate
5578043,,15.0,15.0,42.3648,-71.05377,6,1.0,2.0,3.0,,4,91,365,91,91,365,365,91.0,365.0,0,0,0,0,48,18,96.0,10.0,10.0,9.0,10.0,10.0,9.0,1.88,within an hour,100%,f,t,f,Apartment,Entire home/apt,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",""Pets allowed"",Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",""Hot water"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,""Luggage dropoff allowed"",""Long term stays allowed"",Other}",$147.00,,,$300.00,$95.00,$25.00,2017-10-28,2019-11-10,t,f,super_strict_30
41932249,,29.0,29.0,42.33706,-71.07786,3,1.0,1.0,2.0,,1,1,1124,1,1,1124,1124,1.0,1124.0,25,25,25,25,93,49,94.0,10.0,10.0,10.0,10.0,9.0,9.0,3.47,within an hour,100%,f,t,f,Apartment,Private room,Real Bed,"{Wifi,""Air conditioning"",Heating,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Self check-in"",Keypad,""Hot water"",""Bed linens""}",$69.00,,,$150.00,$49.00,$30.00,2017-09-22,2019-11-22,t,f,strict_14_with_grace_period
787727,,2.0,2.0,42.35678,-71.05177,4,1.0,1.0,1.0,,2,1,180,1,1,180,180,1.0,180.0,21,51,81,297,61,27,100.0,10.0,10.0,10.0,10.0,10.0,9.0,3.06,within an hour,100%,t,t,f,Loft,Entire home/apt,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Elevator,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,Bathtub,""Window guards"",""Pack ’n Play/travel crib"",""Room-darkening shades"",""Hot water"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""Luggage dropoff allowed"",""Long term stays allowed"",""Wide hallways"",""No stairs or steps to enter"",""Wide entrance for guests"",""Flat path to guest entrance"",""No stairs or steps to enter"",""No stairs or steps to enter"",""Wide entryway""}",$299.00,,,$0.00,$85.00,$50.00,2018-04-15,2019-12-01,t,f,moderate
9705586,,2.0,2.0,42.27952,-71.13518,2,1.0,1.0,1.0,,1,2,1125,2,2,1125,1125,2.0,1125.0,30,60,86,361,22,10,95.0,10.0,10.0,10.0,9.0,9.0,10.0,0.83,within an hour,100%,f,t,t,Apartment,Private room,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Free street parking"",Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Self check-in"",Keypad,""Hot water"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Long term stays allowed""}",$65.00,,,$0.00,$30.00,$0.00,2017-09-27,2019-11-13,t,f,strict_14_with_grace_period
66533138,,8.0,8.0,42.3656,-71.05541,6,1.0,2.0,3.0,,4,1,1125,2,10,1125,1125,8.0,1125.0,16,38,68,248,130,61,95.0,10.0,9.0,10.0,10.0,10.0,9.0,4.91,within an hour,93%,f,t,f,Apartment,Entire home/apt,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""Private entrance"",""Pack ’n Play/travel crib"",""Hot water"",""Long term stays allowed""}",$190.00,,,$500.00,$85.00,$25.00,2017-10-01,2019-11-04,f,f,strict_14_with_grace_period
133927887,,12.0,12.0,42.34439,-71.0852,6,1.0,3.0,4.0,,6,91,1125,91,91,1125,1125,91.0,1125.0,0,0,0,0,37,13,94.0,10.0,9.0,10.0,10.0,10.0,10.0,1.4,,,f,t,f,Apartment,Entire home/apt,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,Heating,""Family/kid friendly"",""Suitable for events"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,Iron,""Hot water"",""Host greets you""}",$292.00,,,$100.00,$75.00,$70.00,2017-10-05,2019-08-18,t,f,strict_14_with_grace_period
5618949,,10.0,10.0,42.35045,-71.13663,11,1.0,4.0,6.0,,4,91,1125,91,91,1125,1125,91.0,1125.0,21,23,26,26,47,22,93.0,9.0,9.0,10.0,10.0,9.0,9.0,1.79,within an hour,100%,f,t,f,Apartment,Entire home/apt,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Smart lock"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove}",$114.00,,,$100.00,$90.00,$25.00,2017-10-09,2019-12-01,t,f,strict_14_with_grace_period
9419684,,440.0,440.0,42.36424,-71.06145,3,1.0,1.0,2.0,,1,29,1125,29,29,1125,1125,29.0,1125.0,9,39,69,98,2,1,100.0,10.0,10.0,10.0,10.0,10.0,9.0,0.15,within a few hours,100%,f,t,t,Other,Entire home/apt,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,Gym,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",Bathtub,""Hot water"",""Bed linens"",""Ethernet connection"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove}",$339.00,,,$0.00,$100.00,$0.00,2018-10-28,2019-03-18,f,f,moderate
9419684,,440.0,440.0,42.36406,-71.05982,5,2.0,2.0,3.0,,1,29,1125,29,29,1125,1125,29.0,1125.0,10,39,69,98,1,1,100.0,10.0,10.0,6.0,10.0,10.0,10.0,0.11,within a few hours,100%,f,t,t,Other,Entire home/apt,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,Gym,Heating,""Family/kid friendly"",""Suitable for events"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",$439.00,,,$0.00,$100.00,$0.00,2019-03-03,2019-03-03,f,f,moderate
148594740,,2.0,2.0,42.27236,-71.10829,2,1.0,1.0,1.0,,1,2,30,2,2,30,30,2.0,30.0,30,60,90,365,27,6,93.0,10.0,9.0,10.0,10.0,9.0,9.0,1.03,within an hour,100%,f,t,f,House,Private room,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",""Free street parking"",Heating,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",""Hot water"",""Extra pillows and blankets"",Microwave,Refrigerator,""Long term stays allowed"",""Wide hallways"",""Wide entrance for guests"",""Well-lit path to entrance"",""No stairs or steps to enter"",""Wide entrance"",""Extra space around bed"",""No stairs or steps to enter"",""Wide doorway to guest bathroom"",""Accessible-height toilet"",""Wide clearance to shower, toilet"",""Step-free shower""}",$49.00,,,$0.00,$25.00,$30.00,2017-10-08,2019-10-21,t,f,strict_14_with_grace_period
46580723,,3.0,3.0,42.35939,-71.13025,2,1.0,1.0,0.0,,1,91,1125,91,91,1125,1125,91.0,1125.0,0,0,0,0,44,17,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1.65,within an hour,100%,f,t,f,Apartment,Private room,Real Bed,"{Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Elevator,""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed"",""Wide entrance for guests"",""Flat path to guest entrance"",""No stairs or steps to enter""}",$79.00,,,,$10.00,$20.00,2017-09-27,2019-11-10,t,f,moderate
46580723,,3.0,3.0,42.3609,-71.1298,2,1.0,0.0,1.0,,1,91,1125,91,91,1125,1125,91.0,1125.0,30,60,90,365,40,18,88.0,9.0,9.0,9.0,8.0,9.0,9.0,1.5,within an hour,100%,f,t,f,Guest suite,Private room,Real Bed,"{Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",Bathtub,""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",Stove,""Luggage dropoff allowed"",""Long term stays allowed"",""No stairs or steps to enter"",""Wide entrance"",""Extra space around bed"",""No stairs or steps to enter""}",$79.00,,,,$10.00,$20.00,2017-09-26,2019-10-19,t,f,moderate
9056166,,,,42.33548,-71.04504,5,1.0,2.0,2.0,,2,2,1125,1,2,1125,1125,1.3,1125.0,10,26,50,262,99,67,97.0,10.0,10.0,10.0,10.0,10.0,10.0,4.01,,,,,,Apartment,Entire home/apt,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Free street parking"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""Luggage dropoff allowed"",""Long term stays allowed"",""No stairs or steps to enter"",""Wide entrance for guests"",""Flat path to guest entrance"",""Well-lit path to entrance"",""No stairs or steps to enter"",""Extra space around bed""}",$109.00,,,$200.00,$95.00,$10.00,2017-11-25,2019-12-01,f,f,flexible
152043579,,2.0,2.0,42.37775,-71.05162,2,1.0,1.0,1.0,,1,3,10,3,3,10,10,3.0,10.0,20,49,49,49,129,53,99.0,10.0,10.0,10.0,10.0,10.0,10.0,4.86,within an hour,100%,t,t,f,Condominium,Private room,Real Bed,"{TV,Wifi,""Air conditioning"",""Paid parking off premises"",Elevator,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",Oven,Stove,""Well-lit path to entrance"",""No stairs or steps to enter"",Other,""Handheld shower head"",""Fixed grab bars for shower""}",$81.00,,,$300.00,$25.00,$10.00,2017-09-29,2019-12-01,t,f,moderate
12357599,,2.0,2.0,42.31108,-71.05685,6,1.0,4.0,4.0,,4,31,365,31,31,365,365,31.0,365.0,6,6,6,167,5,3,88.0,10.0,7.0,10.0,10.0,10.0,9.0,0.27,within an hour,100%,t,t,t,House,Entire home/apt,Real Bed,"{TV,Wifi,Kitchen,""Free parking on premises"",""Pets allowed"",""Free street parking"",Heating,""Family/kid friendly"",""Suitable for events"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private living room"",""Children’s books and toys"",""Pack ’n Play/travel crib"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Patio or balcony"",""Luggage dropoff allowed"",""Long term stays allowed""}",$190.00,,,$0.00,$200.00,$20.00,2018-05-31,2019-10-29,t,f,moderate
30283594,,678.0,678.0,42.36402,-71.05994,5,2.0,2.0,3.0,,1,9,1125,9,9,1125,1125,9.0,1125.0,12,42,69,344,5,3,80.0,8.0,8.0,10.0,8.0,10.0,8.0,0.33,within an hour,99%,f,t,f,Apartment,Entire home/apt,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Pets allowed"",Gym,Elevator,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Building staff"",Bathtub,""Hot water"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",Oven,Stove,""Long term stays allowed"",""Paid parking on premises""}",$180.00,,,$0.00,$100.00,$0.00,2018-09-05,2019-09-21,f,f,strict_14_with_grace_period
57402911,,2.0,2.0,42.28945,-71.12972,5,1.5,2.0,2.0,,1,2,21,2,2,21,21,2.0,21.0,0,0,0,0,111,36,99.0,10.0,10.0,10.0,10.0,10.0,10.0,4.2,within a few hours,100%,t,t,t,Apartment,Entire home/apt,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Free street parking"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""Private living room"",""Private entrance"",Bathtub,""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed""}",$150.00,,,$0.00,$75.00,$0.00,2017-10-04,2019-10-31,f,f,moderate
1114868,,2.0,2.0,42.38075,-71.0277,2,1.0,1.0,2.0,,1,1,30,1,2,30,30,1.3,30.0,26,56,86,86,61,31,97.0,10.0,10.0,10.0,10.0,10.0,9.0,2.46,within an hour,100%,f,t,t,Apartment,Private room,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware""}",$150.00,,,$0.00,$20.00,$0.00,2017-11-20,2019-12-01,f,f,flexible
16186589,,25.0,25.0,42.3039,-71.07603,1,1.0,1.0,1.0,,1,30,1125,30,30,1125,1125,30.0,1125.0,4,34,64,339,0,0,,,,,,,,,within a few hours,100%,f,t,f,Apartment,Private room,Real Bed,"{Wifi,""Air conditioning"",Kitchen,""Free street parking"",Heating,""Smoke detector"",""Carbon monoxide detector"",Essentials,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Long term stays allowed""}",$35.00,,,$500.00,$50.00,$0.00,,,f,f,strict_14_with_grace_period
16186589,,25.0,25.0,42.29107,-71.06542,1,1.0,1.0,1.0,,1,30,1125,30,30,1125,1125,30.0,1125.0,29,59,89,364,4,3,85.0,10.0,8.0,10.0,10.0,9.0,9.0,0.16,within a few hours,100%,f,t,f,Apartment,Private room,Real Bed,"{Wifi,""Air conditioning"",Kitchen,""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",Microwave,Refrigerator,""Cooking basics"",Oven,Stove,""Garden or backyard""}",$45.00,,,$500.00,$50.00,$0.00,2017-11-09,2019-11-03,f,f,strict_14_with_grace_period
32532791,,26.0,26.0,42.35007,-71.10439,1,1.0,1.0,1.0,,1,2,145,2,3,145,145,2.1,145.0,0,0,0,0,39,22,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.73,within a few hours,100%,t,t,t,House,Private room,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",""Paid parking off premises"",Breakfast,Heating,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Refrigerator,""Luggage dropoff allowed"",""Host greets you"",""Paid parking on premises""}",$130.00,,,$0.00,$30.00,$0.00,2018-01-27,2019-11-15,f,f,strict_14_with_grace_period
133457702,,6.0,6.0,42.32453,-71.10605,1,1.0,1.0,1.0,,1,1,1,1,1,1,1,1.0,1.0,29,59,89,89,37,7,96.0,9.0,10.0,10.0,10.0,9.0,9.0,1.42,within a few hours,100%,t,t,t,Apartment,Private room,Real Bed,"{Wifi,""Air conditioning"",Kitchen,Breakfast,""Free street parking"",""Indoor fireplace"",Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",""Laptop friendly workspace"",""Self check-in"",Keypad,""Private living room"",""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets""}",$65.00,,,$0.00,$25.00,$25.00,2017-10-15,2019-10-19,f,f,strict_14_with_grace_period
96442537,,2.0,2.0,42.35007,-71.06793,4,1.0,1.0,2.0,,2,2,1124,1,350,1124,1124,4.5,1124.0,0,0,0,0,132,52,98.0,10.0,10.0,10.0,10.0,10.0,9.0,5.05,within an hour,100%,t,t,f,Apartment,Entire home/apt,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""Hot water"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Luggage dropoff allowed"",""Long term stays allowed"",""No stairs or steps to enter""}",$175.00,,,$250.00,$70.00,$0.00,2017-10-12,2019-12-01,f,f,strict_14_with_grace_period
33785390,,2.0,2.0,42.28799,-71.11227,1,1.0,1.0,1.0,,1,91,1125,91,91,1125,1125,91.0,1125.0,27,27,27,27,8,1,88.0,9.0,9.0,9.0,9.0,9.0,8.0,0.41,within a few hours,100%,f,t,t,Condominium,Private room,Real Bed,"{TV,""Cable TV"",Wifi,Kitchen,Gym,""Pets live on this property"",Dog(s),Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private living room"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Garden or backyard"",""Long term stays allowed"",""Flat path to guest entrance""}",$55.00,,,$0.00,$25.00,$0.00,2018-05-04,2019-10-25,f,f,strict_14_with_grace_period
52881930,,3.0,3.0,42.33333,-71.02759,2,1.0,0.0,2.0,,2,1,10,1,1,10,10,1.0,10.0,9,30,58,140,239,137,99.0,10.0,10.0,10.0,10.0,10.0,10.0,10.17,within an hour,100%,t,t,f,Guest suite,Entire home/apt,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",Breakfast,""Free street parking"",Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Smart lock"",""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Beach essentials"",""Luggage dropoff allowed"",""Accessible-height toilet"",""Handheld shower head""}",$125.00,,,$100.00,$25.00,$25.00,2017-12-30,2019-11-19,t,f,moderate
