HOST_ID,HOST_ACCEPTANCE_RATE,HOST_LISTINGS_COUNT,HOST_TOTAL_LISTINGS_COUNT,LATITUDE,LONGITUDE,ACCOMMODATES,BATHROOMS,BEDROOMS,BEDS,SQUARE_FEET,GUESTS_INCLUDED,MINIMUM_NIGHTS,MAXIMUM_NIGHTS,MINIMUM_MINIMUM_NIGHTS,MAXIMUM_MINIMUM_NIGHTS,MINIMUM_MAXIMUM_NIGHTS,MAXIMUM_MAXIMUM_NIGHTS,MINIMUM_NIGHTS_AVG_NTM,MAXIMUM_NIGHTS_AVG_NTM,AVAILABILITY_30,AVAILABILITY_60,AVAILABILITY_90,AVAILABILITY_365,NUMBER_OF_REVIEWS,NUMBER_OF_REVIEWS_LTM,REVIEW_SCORES_RATING,REVIEW_SCORES_ACCURACY,REVIEW_SCORES_CLEANLINESS,REVIEW_SCORES_CHECKIN,REVIEW_SCORES_COMMUNICATION,REVIEW_SCORES_LOCATION,REVIEW_SCORES_VALUE,REVIEWS_PER_MONTH,HOST_RESPONSE_TIME,HOST_RESPONSE_RATE,HOST_IS_SUPERHOST,HOST_HAS_PROFILE_PIC,HOST_IDENTITY_VERIFIED,PROPERTY_TYPE,ROOM_TYPE,BED_TYPE,AMENITIES,PRICE,WEEKLY_PRICE,MONTHLY_PRICE,SECURITY_DEPOSIT,CLEANING_FEE,EXTRA_PEOPLE,FIRST_REVIEW,LAST_REVIEW,INSTANT_BOOKABLE,IS_BUSINESS_TRAVEL_READY,CANCELLATION_POLICY
4695018,,26.0,26.0,42.36063,-71.1056,2,1.0,1,1.0,,1,30,1125,30,30,1125,1125,30.0,1125.0,0,0,24,299,16,1,80.0,9.0,10.0,9.0,10.0,9.0,8.0,0.5,within a few hours,100%,f,t,f,Apartment,Private room,Real Bed,"{Internet,Wifi,""Air conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Laptop friendly workspace""}",$79.00,,,$190.00,$40.00,$5.00,2017-04-10,2018-12-26,f,f,strict_14_with_grace_period
4695018,,26.0,26.0,42.35986,-71.10766,2,1.0,1,1.0,,1,90,1125,90,90,1125,1125,90.0,1125.0,1,13,13,245,11,6,94.0,9.0,9.0,10.0,10.0,10.0,10.0,0.53,within a few hours,100%,f,t,f,Apartment,Private room,Real Bed,"{Wifi,""Air conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Laptop friendly workspace""}",$81.00,,,$190.00,$40.00,$5.00,2018-03-16,2019-09-14,f,f,strict_14_with_grace_period
22541573,,127.0,127.0,42.36388,-71.10402,2,1.0,1,2.0,,1,31,1125,30,31,1125,1125,30.7,1125.0,30,60,90,95,1,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.68,within a few hours,100%,f,t,t,Serviced apartment,Entire home/apt,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,Doorman,Gym,Elevator,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Building staff"",""Hot water"",""Long term stays allowed"",""No stairs or steps to enter"",""No stairs or steps to enter"",""No stairs or steps to enter"",""No stairs or steps to enter""}",$229.00,,,,,$0.00,2019-10-14,2019-10-14,f,f,moderate
45016784,,7.0,7.0,42.3728,-71.08916,6,1.0,2,3.0,,2,32,1125,2,32,1125,1125,31.8,1125.0,1,1,24,299,192,36,95.0,10.0,9.0,9.0,10.0,10.0,9.0,5.56,within a few hours,100%,f,t,t,Condominium,Entire home/apt,Real Bed,"{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,Bathtub,Crib,""Pack ’n Play/travel crib"",""Room-darkening shades"",""Hot water"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Garden or backyard""}",$150.00,,,$100.00,$80.00,$20.00,2017-01-25,2019-08-31,f,f,strict_14_with_grace_period
5490203,,6.0,6.0,42.36852,-71.10312,1,1.0,1,1.0,,1,30,365,5,60,5,365,45.7,364.2,1,1,3,278,25,8,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.79,within an hour,100%,t,t,t,Apartment,Private room,Real Bed,"{TV,Internet,Wifi,""Air conditioning"",Kitchen,Breakfast,""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed"",""Well-lit path to entrance"",""No stairs or steps to enter"",""Host greets you"",""Paid parking on premises""}",$95.00,,,$0.00,$30.00,$0.00,2017-04-23,2019-09-01,t,f,strict_14_with_grace_period
90420739,,22.0,22.0,42.37127,-71.09719,1,1.0,1,1.0,,1,2,120,2,2,120,120,2.0,120.0,6,27,27,107,96,19,94.0,10.0,9.0,10.0,10.0,10.0,10.0,2.81,within an hour,64%,f,t,t,Apartment,Private room,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Free street parking"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Self check-in"",Lockbox,""Hot water"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven}",$75.00,,,$0.00,$30.00,$50.00,2017-02-05,2019-10-15,t,f,moderate
4150635,,1.0,1.0,42.35656,-71.10724,6,1.0,2,3.0,,4,2,14,2,2,14,14,2.0,14.0,0,0,0,0,4,0,100.0,9.0,9.0,10.0,10.0,10.0,9.0,0.12,within a day,100%,f,t,f,Apartment,Entire home/apt,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Iron,""Laptop friendly workspace"",Bathtub,""Children’s books and toys"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""BBQ grill"",""Patio or balcony"",""Garden or backyard""}",$170.00,,,$200.00,$50.00,$25.00,2017-01-29,2017-10-08,f,f,strict_14_with_grace_period
404360,,4.0,4.0,42.37927,-71.14289,5,1.0,1,4.0,,2,32,1125,32,32,1125,1125,32.0,1125.0,28,58,88,363,41,0,90.0,9.0,9.0,10.0,9.0,9.0,9.0,1.24,within an hour,100%,f,t,f,Apartment,Entire home/apt,Real Bed,"{Wifi,Kitchen,""Free parking on premises"",""Pets allowed"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Smart lock"",""Private entrance"",""Hot water"",""Luggage dropoff allowed"",""Long term stays allowed""}",$100.00,,,,,$20.00,2017-03-13,2018-10-22,f,f,strict_14_with_grace_period
90420739,,22.0,22.0,42.37071,-71.09788,2,1.0,1,1.0,,2,1,210,1,1,1125,1125,1.0,1125.0,8,38,68,156,186,41,92.0,10.0,9.0,10.0,10.0,10.0,9.0,5.48,within an hour,64%,f,t,t,Apartment,Private room,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Free street parking"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""translation missing: en.hosting_amenity_50"",""Self check-in"",Lockbox,""Hot water"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Garden or backyard"",""Long term stays allowed"",""No stairs or steps to enter""}",$98.00,,,$0.00,$30.00,$100.00,2017-02-11,2019-11-10,f,f,moderate
33534537,,2.0,2.0,42.36313,-71.11499,3,1.0,1,1.0,,1,1,14,1,1,14,14,1.0,14.0,22,52,82,82,253,71,96.0,10.0,9.0,10.0,10.0,10.0,9.0,7.42,within an hour,94%,t,t,t,Apartment,Private room,Real Bed,"{TV,Internet,Wifi,""Air conditioning"",""Paid parking off premises"",Gym,Elevator,""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",""Self check-in"",Lockbox,""Hot water"",""Bed linens"",Microwave,Refrigerator,""Dishes and silverware"",""Luggage dropoff allowed""}",$90.00,,,$0.00,$30.00,$15.00,2017-02-07,2019-11-18,t,f,strict_14_with_grace_period
6341616,,2.0,2.0,42.3731,-71.10019,2,1.5,1,1.0,,1,2,3,2,2,3,3,2.0,3.0,0,0,0,0,9,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.27,within an hour,100%,f,t,t,Condominium,Private room,Real Bed,"{TV,Internet,Wifi,Kitchen,""Free parking on premises"",""Pets live on this property"",""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Hot water"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Luggage dropoff allowed"",""Host greets you""}",$299.00,,,$100.00,$25.00,$0.00,2017-02-20,2019-10-21,f,f,strict_14_with_grace_period
115833412,,1.0,1.0,42.37606,-71.15256,2,1.0,1,1.0,,2,28,185,28,28,185,185,28.0,185.0,0,18,48,306,23,8,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.68,within a few hours,100%,t,t,t,Condominium,Entire home/apt,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Private entrance"",""Hot water"",""Ethernet connection"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed"",""Host greets you""}",$225.00,,,$200.00,$200.00,$50.00,2017-02-20,2019-09-01,t,f,flexible
35384,,8.0,8.0,42.36927,-71.08976,2,2.0,1,1.0,,1,1,1125,1,1,1125,1125,1.0,1125.0,22,52,82,172,136,36,96.0,10.0,9.0,10.0,10.0,10.0,9.0,4.04,within an hour,100%,t,t,t,House,Private room,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""Private entrance"",""Hot water"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Luggage dropoff allowed""}",$150.00,,,,$8.00,$10.00,2017-02-19,2019-11-03,t,f,flexible
116598782,,1.0,1.0,42.38116,-71.11893,4,1.0,1,1.0,,2,1,1125,1,5,1125,1125,1.1,1125.0,2,3,25,108,252,89,97.0,10.0,10.0,10.0,10.0,10.0,9.0,7.82,within an hour,100%,t,t,t,Apartment,Entire home/apt,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Self check-in"",Keypad,""Private entrance"",""High chair"",""Pack ’n Play/travel crib"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Luggage dropoff allowed"",""Long term stays allowed"",""Well-lit path to entrance"",""No stairs or steps to enter"",""No stairs or steps to enter"",""No stairs or steps to enter"",""Handheld shower head"",""Paid parking on premises""}",$110.00,,,$0.00,$40.00,$20.00,2017-04-04,2019-11-06,t,f,moderate
43450256,,22.0,22.0,42.36894,-71.08197,8,2.0,2,2.0,,3,1,1125,1,21,1125,1125,5.2,1125.0,0,0,0,0,2,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.06,within an hour,99%,f,t,f,Apartment,Entire home/apt,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""Private entrance""}",$258.00,,,$300.00,$110.00,$25.00,2017-03-13,2018-05-21,t,f,flexible
35384,,8.0,8.0,42.369,-71.09031,2,2.0,1,1.0,,1,1,1125,1,1,1125,1125,1.0,1125.0,21,37,63,141,297,94,96.0,10.0,10.0,10.0,10.0,10.0,10.0,8.97,within an hour,100%,t,t,t,House,Private room,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""Hot water"",""Bed linens"",Microwave,Refrigerator,""Cooking basics"",Oven,Stove,""Luggage dropoff allowed""}",$71.00,,,,$8.00,$10.00,2017-03-09,2019-11-11,t,f,flexible
83774827,,1.0,1.0,42.38408,-71.11608,4,2.0,2,2.0,,1,2,365,2,2,365,365,2.0,365.0,0,0,0,0,98,14,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.99,,,t,t,t,Apartment,Entire home/apt,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Breakfast,""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",""Self check-in"",Keypad,""Private living room"",""Private entrance"",""Outlet covers"",Bathtub,""Changing table"",""High chair"",""Stair gates"",""Fireplace guards"",""Babysitter recommendations"",Crib,""Pack ’n Play/travel crib"",""Room-darkening shades"",""Children’s dinnerware"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""EV charger"",""Patio or balcony"",""Luggage dropoff allowed"",""Long term stays allowed"",""Handheld shower head""}",$299.00,,,$200.00,$100.00,$0.00,2017-03-20,2019-08-03,t,f,moderate
18938238,,1.0,1.0,42.37045,-71.10678,2,1.0,1,1.0,,1,31,70,31,31,70,70,31.0,70.0,16,46,76,102,11,2,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.39,within a few hours,100%,f,t,f,Apartment,Entire home/apt,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,Heating,""Suitable for events"",Washer,Dryer,""Smoke detector"",Essentials,Shampoo,Hangers,""Hair dryer"",""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Hot water"",""Bed linens"",Refrigerator}",$88.00,,,$500.00,$45.00,$15.00,2017-07-23,2019-01-27,f,f,strict_14_with_grace_period
40965,,3.0,3.0,42.39602,-71.13181,2,1.0,1,1.0,,1,3,120,3,3,120,120,3.0,120.0,28,58,88,363,10,2,96.0,10.0,9.0,10.0,10.0,10.0,10.0,0.31,within an hour,100%,t,t,t,House,Private room,Real Bed,"{TV,Wifi,""Air conditioning"",""Free parking on premises"",Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",Essentials,Hangers,Iron,""Laptop friendly workspace""}",$85.00,,,$0.00,$0.00,$25.00,2017-04-16,2019-10-12,f,f,strict_14_with_grace_period
43450256,,22.0,22.0,42.36795,-71.08617,4,1.0,1,2.0,,2,21,1124,15,30,1124,1124,29.0,1124.0,22,52,82,119,18,4,96.0,9.0,9.0,9.0,10.0,10.0,9.0,0.57,within an hour,99%,f,t,f,Apartment,Entire home/apt,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox}",$134.00,,,$200.00,$75.00,$15.00,2017-04-23,2019-11-02,t,f,strict_14_with_grace_period
82946167,,11.0,11.0,42.37477,-71.12393,1,1.0,1,1.0,,1,30,1125,2,30,1125,1125,26.8,1125.0,15,45,75,255,16,15,83.0,9.0,8.0,10.0,10.0,10.0,9.0,0.52,within an hour,92%,f,t,f,Apartment,Private room,Real Bed,"{Wifi,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Lock on bedroom door"",Hangers,""Hair dryer"",""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""Self check-in"",Keypad,""Private entrance"",""Hot water"",""Bed linens"",Microwave,Refrigerator,""Long term stays allowed""}",$40.00,,,$0.00,$15.00,$0.00,2017-05-15,2019-08-30,t,f,strict_14_with_grace_period
122642058,,1.0,1.0,42.36661,-71.10396,6,2.0,3,3.0,,1,2,28,1,2,28,28,2.0,28.0,15,39,66,275,206,94,96.0,10.0,9.0,10.0,10.0,10.0,9.0,6.53,within an hour,100%,t,t,f,Townhouse,Entire home/apt,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""Private entrance"",Bathtub,""Children’s books and toys"",""Pack ’n Play/travel crib"",""Room-darkening shades"",""Hot water"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed""}",$509.00,,,$300.00,$85.00,$0.00,2017-04-24,2019-11-21,t,f,moderate
13307006,,1.0,1.0,42.39331,-71.12793,4,1.0,2,3.0,,2,2,61,2,2,61,61,2.0,61.0,10,25,30,123,133,70,98.0,10.0,10.0,10.0,10.0,10.0,10.0,4.18,within an hour,100%,t,t,t,Apartment,Entire home/apt,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",""Children’s books and toys"",""Hot water"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""Host greets you""}",$200.00,,,$0.00,$30.00,$25.00,2017-04-16,2019-11-25,t,f,strict_14_with_grace_period
9435093,,3.0,3.0,42.36712,-71.10837,2,1.0,1,1.0,,1,1,1125,1,1,1125,1125,1.0,1125.0,30,36,36,36,3,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.09,within an hour,100%,f,t,t,Apartment,Private room,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Garden or backyard"",""Luggage dropoff allowed"",""Paid parking on premises""}",$200.00,,,$0.00,$25.00,$45.00,2017-04-12,2018-10-20,t,f,moderate
67730125,,8.0,8.0,42.36924,-71.10973,2,1.0,0,1.0,,1,32,1125,32,32,1125,1125,32.0,1125.0,0,22,52,327,1,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.08,within a few hours,90%,f,t,f,Apartment,Entire home/apt,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Self check-in"",Lockbox,""Hot water"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Long term stays allowed""}",$120.00,,,$500.00,$150.00,$0.00,2018-10-31,2018-10-31,f,f,strict_14_with_grace_period
5862063,,1.0,1.0,42.37632,-71.1102,3,2.5,2,2.0,,3,2,1125,2,2,1125,1125,2.0,1125.0,0,1,1,1,84,35,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.69,,,t,t,f,Apartment,Entire home/apt,Real Bed,"{Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Hot tub"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",Bathtub,""Hot water"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Long term stays allowed"",Other}",$240.00,,,$0.00,$120.00,$40.00,2017-05-05,2019-08-10,f,f,strict_14_with_grace_period
706478,,1.0,1.0,42.37217,-71.10055,2,1.0,1,1.0,,1,1,7,1,1,7,7,1.0,7.0,30,60,90,90,9,7,91.0,10.0,10.0,10.0,10.0,10.0,9.0,0.35,within a few hours,100%,f,t,t,Apartment,Private room,Real Bed,"{Wifi,""Air conditioning"",Kitchen,""Free street parking"",Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Host greets you""}",$160.00,,,$0.00,$30.00,$20.00,2017-10-23,2019-10-23,f,f,strict_14_with_grace_period
3831931,,1.0,1.0,42.36125,-71.104,4,1.0,1,2.0,,2,2,28,2,2,28,28,2.0,28.0,0,0,0,0,51,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.96,,,f,t,t,Condominium,Entire home/apt,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free street parking"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Room-darkening shades"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Luggage dropoff allowed""}",$130.00,,,$500.00,$65.00,$0.00,2017-10-09,2018-09-24,f,f,moderate
95459395,,492.0,492.0,42.364,-71.08237,5,2.0,2,2.0,,1,29,1125,29,29,1125,1125,29.0,1125.0,30,36,36,36,0,0,,,,,,,,,within a day,86%,f,t,f,Apartment,Entire home/apt,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Pets allowed"",Doorman,Elevator,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Building staff"",Bathtub,""Hot water"",""Bed linens"",Refrigerator,Oven,Stove,""Long term stays allowed""}",$419.00,,,,$100.00,$0.00,,,f,f,strict_14_with_grace_period
37295537,,1.0,1.0,42.38525,-71.11731,2,1.0,1,1.0,,1,4,1125,4,4,1125,1125,4.0,1125.0,0,0,0,0,32,2,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.05,within an hour,100%,f,t,t,Apartment,Private room,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,Breakfast,""Free street parking"",Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",""Self check-in"",Lockbox,Bathtub,""Children’s books and toys"",""Room-darkening shades"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""Luggage dropoff allowed"",""Long term stays allowed"",""Wide hallways"",""Wide entrance for guests"",""Well-lit path to entrance"",""Disabled parking spot"",""No stairs or steps to enter"",""Wide entrance"",""Extra space around bed"",""Accessible-height bed"",""No stairs or steps to enter"",""Accessible-height toilet"",""No stairs or steps to enter"",""Wide entryway""}",$72.00,,,$150.00,$35.00,$0.00,2017-05-24,2019-08-09,f,f,moderate
39541298,,0.0,0.0,42.36045,-71.11287,4,1.5,2,3.0,,1,2,2,2,2,2,2,2.0,2.0,23,53,83,83,0,0,,,,,,,,,,,f,t,t,Condominium,Entire home/apt,Real Bed,"{TV,Wifi,""Air conditioning"",Pool,Kitchen,Gym,Breakfast,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""Hair dryer""}",$609.00,,,$500.00,$100.00,$0.00,,,f,f,flexible
